stage ,Check_id,check_desc,stratum1,stratum2,stratum3,stratum4,stratum5,ºñ°í,dq_category,dq_subcategory,dq_severity,origin_tool,comment,,
CDM,157 ,out of observation period data (start date),visit_detail,,,,,,Plausibility,temporal,,Achilles,,,
CDM,157 ,out of observation period data (start date),visit_occurrence,,,,,,Plausibility,temporal,,Achilles,,,
CDM,158 ,out of observation period data (end date),condition_era,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),condition_occurrence,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),death,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),device_exposure,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),dose_era,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),drug_era,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),drug_exposure,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),drug_strength,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),measurement,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),note,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),note_nlp,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),observation,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),observation_period,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),payer_plan_period,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),person,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),procedure_occurrence,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),specimen,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),visit_detail,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,158 ,out of observation period data (end date),visit_occurrence,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),condition_era,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),condition_occurrence,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),death,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),device_exposure,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),dose_era,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),drug_era,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),drug_exposure,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),drug_strength,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),measurement,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),note,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),note_nlp,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),observation,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),observation_period,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),payer_plan_period,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),person,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),procedure_occurrence,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),specimen,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),visit_detail,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,159 ,out of operation period data (start date),visit_occurrence,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),condition_era,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),condition_occurrence,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),death,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),device_exposure,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),dose_era,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),drug_era,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),drug_exposure,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),drug_strength,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),measurement,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),note,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),note_nlp,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),observation,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),observation_period,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),payer_plan_period,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),person,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),procedure_occurrence,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),specimen,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),visit_detail,,,,,,Plausibility,temporal,,DQUEEN,,,
CDM,160 ,out of operation period data (end date),visit_occurrence,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,161 ,out of observation period data (meddate),dev_clinicalnote,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,161 ,out of observation period data (meddate),dev_cost,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,161 ,out of observation period data (meddate),dev_dagnosis,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,161 ,out of observation period data (meddate),dev_death,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,161 ,out of observation period data (meddate),dev_device,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,161 ,out of observation period data (meddate),dev_drug,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,161 ,out of observation period data (meddate),dev_measurement,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,161 ,out of observation period data (meddate),dev_observation,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,161 ,out of observation period data (meddate),dev_payer,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,161 ,out of observation period data (meddate),dev_period,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,161 ,out of observation period data (meddate),dev_person,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,161 ,out of observation period data (meddate),dev_procedure,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,161 ,out of observation period data (meddate),dev_provider,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,161 ,out of observation period data (meddate),dev_specimen,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,161 ,out of observation period data (meddate),dev_visit,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,162 ,out of observation period data (orddate),dev_clinicalnote,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,162 ,out of observation period data (orddate),dev_cost,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,162 ,out of observation period data (orddate),dev_dagnosis,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,162 ,out of observation period data (orddate),dev_death,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,162 ,out of observation period data (orddate),dev_device,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,162 ,out of observation period data (orddate),dev_drug,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,162 ,out of observation period data (orddate),dev_measurement,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,162 ,out of observation period data (orddate),dev_observation,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,162 ,out of observation period data (orddate),dev_payer,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,162 ,out of observation period data (orddate),dev_period,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,162 ,out of observation period data (orddate),dev_person,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,162 ,out of observation period data (orddate),dev_procedure,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,162 ,out of observation period data (orddate),dev_provider,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,162 ,out of observation period data (orddate),dev_specimen,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,162 ,out of observation period data (orddate),dev_visit,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,163 ,out of observation period data (other date time),dev_clinicalnote,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,163 ,out of observation period data (other date time),dev_cost,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,163 ,out of observation period data (other date time),dev_death,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,163 ,out of observation period data (other date time),dev_device,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,163 ,out of observation period data (other date time),dev_drug,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,163 ,out of observation period data (other date time),dev_measurement,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,163 ,out of observation period data (other date time),dev_observation,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,163 ,out of observation period data (other date time),dev_person,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,163 ,out of observation period data (other date time),dev_procedure,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,163 ,out of observation period data (other date time),dev_provider,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,163 ,out of observation period data (other date time),dev_specimen,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,164 ,out of operation period data (meddate),dev_clinicalnote,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,164 ,out of operation period data (meddate),dev_cost,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,164 ,out of operation period data (meddate),dev_dagnosis,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,164 ,out of operation period data (meddate),dev_death,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,164 ,out of operation period data (meddate),dev_device,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,164 ,out of operation period data (meddate),dev_drug,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,164 ,out of operation period data (meddate),dev_measurement,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,164 ,out of operation period data (meddate),dev_observation,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,164 ,out of operation period data (meddate),dev_payer,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,164 ,out of operation period data (meddate),dev_period,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,164 ,out of operation period data (meddate),dev_person,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,164 ,out of operation period data (meddate),dev_procedure,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,164 ,out of operation period data (meddate),dev_provider,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,164 ,out of operation period data (meddate),dev_specimen,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,164 ,out of operation period data (meddate),dev_visit,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,165 ,out of operation period data (orddate),dev_clinicalnote,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,165 ,out of operation period data (orddate),dev_cost,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,165 ,out of operation period data (orddate),dev_dagnosis,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,165 ,out of operation period data (orddate),dev_death,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,165 ,out of operation period data (orddate),dev_device,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,165 ,out of operation period data (orddate),dev_drug,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,165 ,out of operation period data (orddate),dev_measurement,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,165 ,out of operation period data (orddate),dev_observation,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,165 ,out of operation period data (orddate),dev_payer,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,165 ,out of operation period data (orddate),dev_period,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,165 ,out of operation period data (orddate),dev_person,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,165 ,out of operation period data (orddate),dev_procedure,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,165 ,out of operation period data (orddate),dev_provider,,,,,,Plausibility,temporal,,DQUEEN,,,
META ,165 ,out of operation period data (orddate),dev_specimen,,,,,,Plausibility,temporal,,DQUEEN,,,
